metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1733299283,1.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_duration,1733299283,17.505000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_blocked,1733299283,0.003000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_connecting,1733299283,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_tls_handshaking,1733299283,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_sending,1733299283,0.009000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_waiting,1733299283,16.634000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_receiving,1733299283,0.862000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_failed,1733299283,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_reqs,1733299283,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299283,1.168000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299283,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299283,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299283,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299283,0.023000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299283,1.115000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299283,0.030000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299283,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299283,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
checks,1733299283,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_duration,1733299284,1.910000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_blocked,1733299284,0.007000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_sending,1733299284,0.024000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_waiting,1733299284,1.839000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_receiving,1733299284,0.047000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/53,HTTP/1.1,default,,404,,,http://localhost:8080/product/53,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_duration,1733299284,1.928000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_blocked,1733299284,0.005000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_sending,1733299284,0.013000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_waiting,1733299284,1.881000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_receiving,1733299284,0.034000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/33,HTTP/1.1,default,,404,,,http://localhost:8080/product/33,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_duration,1733299284,1.032000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_blocked,1733299284,0.004000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_sending,1733299284,0.018000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_waiting,1733299284,0.978000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_receiving,1733299284,0.036000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/84,HTTP/1.1,default,,404,,,http://localhost:8080/product/84,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299284,1.495000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299284,0.008000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299284,0.028000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299284,1.411000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299284,0.056000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299284,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_duration,1733299284,1.422000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_blocked,1733299284,0.006000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_sending,1733299284,0.020000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_waiting,1733299284,1.341000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_receiving,1733299284,0.061000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
checks,1733299284,0.000000,categories status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_duration,1733299284,1.304000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_blocked,1733299284,0.004000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_sending,1733299284,0.007000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_waiting,1733299284,1.263000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_receiving,1733299284,0.034000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/91,HTTP/1.1,default,,404,,,http://localhost:8080/product/91,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_duration,1733299284,1.367000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_blocked,1733299284,0.005000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_sending,1733299284,0.011000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_waiting,1733299284,1.249000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_receiving,1733299284,0.107000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/72,HTTP/1.1,default,,404,,,http://localhost:8080/product/72,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_duration,1733299284,1.408000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_blocked,1733299284,0.003000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_sending,1733299284,0.008000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_waiting,1733299284,1.373000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_receiving,1733299284,0.027000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/100,HTTP/1.1,default,,404,,,http://localhost:8080/product/100,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_duration,1733299284,0.745000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_blocked,1733299284,0.005000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_sending,1733299284,0.011000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_waiting,1733299284,0.704000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_receiving,1733299284,0.030000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
data_sent,1733299284,797.000000,,,,,,,,,default,,,,,,,
data_received,1733299284,12094.000000,,,,,,,,,default,,,,,,,
iteration_duration,1733299284,4026.323790,,,,,,,,,default,,,,,,,
iterations,1733299284,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_duration,1733299284,1.841000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_blocked,1733299284,0.007000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_connecting,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_tls_handshaking,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_sending,1733299284,0.055000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_waiting,1733299284,1.730000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_receiving,1733299284,0.056000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_failed,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_duration,1733299284,1.638000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_blocked,1733299284,0.008000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_sending,1733299284,0.026000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_waiting,1733299284,1.563000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_receiving,1733299284,0.049000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/3,HTTP/1.1,default,,404,,,http://localhost:8080/product/3,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_duration,1733299284,16.047000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_blocked,1733299284,0.003000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_connecting,1733299284,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_tls_handshaking,1733299284,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_sending,1733299284,0.012000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_waiting,1733299284,15.905000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_receiving,1733299284,0.130000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_failed,1733299284,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
checks,1733299284,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_duration,1733299284,1.458000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_blocked,1733299284,0.004000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_sending,1733299284,0.017000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_waiting,1733299284,1.392000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_receiving,1733299284,0.049000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
checks,1733299284,0.000000,categories status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299284,1.313000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299284,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299284,0.016000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299284,1.250000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299284,0.047000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299284,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299284,2.828000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299284,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299284,0.016000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299284,1.250000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299284,1.562000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299284,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299284,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_duration,1733299284,1.122000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_blocked,1733299284,0.005000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_tls_handshaking,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_sending,1733299284,0.014000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_waiting,1733299284,1.068000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_receiving,1733299284,0.040000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
http_req_failed,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/25,HTTP/1.1,default,,404,,,http://localhost:8080/product/25,,
checks,1733299284,0.000000,product status is 200,,,,,,,,default,,,,,,,
data_sent,1733299284,797.000000,,,,,,,,,default,,,,,,,
data_received,1733299284,12094.000000,,,,,,,,,default,,,,,,,
iteration_duration,1733299284,4027.005059,,,,,,,,,default,,,,,,,
iterations,1733299284,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1733299284,1.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_duration,1733299284,1.376000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_blocked,1733299284,0.004000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_connecting,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_tls_handshaking,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_sending,1733299284,0.015000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_waiting,1733299284,1.269000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_receiving,1733299284,0.092000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_failed,1733299284,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_reqs,1733299284,1.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_duration,1733299284,1.237000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_blocked,1733299284,0.006000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_connecting,1733299284,0.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
